genreA,genreB,genreC,movie
adventure,animation,fantasy,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
adventure,animation,fantasy,"Croods, The (2013)"
adventure,animation,fantasy,Son of Batman (2014)
adventure,animation,fantasy,Bionicle: Mask of Light (Bionicle: Mask of Light - The Movie) (2003)
adventure,animation,fantasy,Shrek the Halls (2007)
adventure,animation,fantasy,Atlantis: Milo's Return (2003) 
adventure,animation,fantasy,Mr. Peabody & Sherman (2014)
adventure,animation,fantasy,Puss in Boots (2011)
adventure,animation,fantasy,Epic (2013)
adventure,animation,fantasy,Toy Story (1995)
adventure,animation,fantasy,Return to Never Land (2002)
adventure,animation,fantasy,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993)
adventure,animation,fantasy,"Tale of Despereaux, The (2008)"
adventure,animation,fantasy,Dragonlance: Dragons of Autumn Twilight (2008)
adventure,animation,fantasy,"Flight of Dragons, The (1982)"
adventure,animation,fantasy,Comet in Moominland (1992)
adventure,animation,fantasy,G.I. Joe: The Movie (1987)
adventure,animation,fantasy,Justin and the Knights of Valour (2013)
adventure,animation,fantasy,Toy Story 2 (1999)
adventure,animation,fantasy,The Gruffalo's Child (2011)
adventure,animation,fantasy,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)
adventure,animation,fantasy,The Fabulous Baron Munchausen (1962)
adventure,animation,fantasy,Everyone's Hero (2006)
adventure,animation,fantasy,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
adventure,animation,fantasy,Mind Game (2004)
adventure,animation,fantasy,Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005)
adventure,animation,fantasy,Ponyo (Gake no ue no Ponyo) (2008)
adventure,animation,fantasy,Ice Age 2: The Meltdown (2006)
adventure,animation,fantasy,Hercules (1997)
adventure,animation,fantasy,Azur & Asmar (Azur et Asmar) (2006)
adventure,animation,fantasy,"Book of Life, The (2014)"
adventure,animation,fantasy,Puss in Boots (Nagagutsu o haita neko) (1969)
adventure,animation,fantasy,Kaena: The Prophecy (Kaena: La prophétie) (2003)
adventure,animation,fantasy,"Adventures of Mark Twain, The (1986)"
adventure,animation,fantasy,The Land Before Time IX: Journey to the Big Water (2002)
adventure,animation,fantasy,"Land Before Time, The (1988)"
adventure,animation,fantasy,"Batman/Superman Movie, The (1998)"
adventure,animation,fantasy,Brother Bear (2003)
adventure,animation,fantasy,The Land Before Time VIII: The Big Freeze (2001)
adventure,animation,fantasy,"Adventures of Rocky and Bullwinkle, The (2000)"
adventure,animation,fantasy,"Return of Jafar, The (1994)"
adventure,animation,fantasy,Futurama: Bender's Game (2008)
adventure,animation,fantasy,"Wild Thornberrys Movie, The (2002)"
adventure,animation,fantasy,Princess Mononoke (Mononoke-hime) (1997)
adventure,animation,fantasy,Yu-Gi-Oh! (2004)
adventure,animation,fantasy,Frozen Fever (2015)
adventure,animation,fantasy,Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979)
adventure,animation,fantasy,Light Years (Gandahar) (1988)
adventure,animation,fantasy,Cardcaptor Sakura: The Sealed Card (2000)
adventure,animation,fantasy,The Lego Movie (2014)
adventure,animation,fantasy,Valiant (2005)
adventure,animation,fantasy,Legend of the Guardians: The Owls of Ga'Hoole (2010)
adventure,animation,fantasy,Snow Queen (2012)
adventure,animation,fantasy,"Polar Express, The (2004)"
adventure,animation,fantasy,Heavy Metal 2000 (2000)
adventure,animation,fantasy,Fly Me to the Moon (2008)
adventure,animation,fantasy,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
adventure,animation,fantasy,"Goofy Movie, A (1995)"
adventure,animation,fantasy,Berserk: The Golden Age Arc - The Egg of the King (2012)
adventure,animation,fantasy,How to Train Your Dragon (2010)
adventure,animation,fantasy,Wonder Woman (2009)
adventure,animation,fantasy,Anastasia (1997)
adventure,animation,fantasy,Chicken Little (2005)
adventure,animation,fantasy,Shrek 2 (2004)
adventure,animation,fantasy,Toy Story 3 (2010)
adventure,animation,fantasy,Ronal the Barbarian (2011)
adventure,animation,fantasy,Watership Down (1978)
adventure,animation,fantasy,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta) (1995)
adventure,animation,fantasy,We're Back! A Dinosaur's Story (1993)
adventure,animation,fantasy,Resan Till Melonia (1989)
adventure,animation,fantasy,"Mickey, Donald, Goofy: The Three Musketeers (2004)"
adventure,animation,fantasy,"Rudolph, the Red-Nosed Reindeer (1964)"
adventure,animation,fantasy,Rio 2 (2014)
adventure,animation,fantasy,Barbie in the Nutcracker (2001)
adventure,animation,fantasy,Justice League: The Flashpoint Paradox (2013)
adventure,animation,fantasy,Ninja Scroll (Jûbei ninpûchô) (1995)
adventure,animation,fantasy,"Wild, The (2006)"
adventure,animation,fantasy,"Secret Adventures of Tom Thumb, The (1993)"
adventure,animation,fantasy,The Land Before Time X: The Great Longneck Migration (2003)
adventure,animation,fantasy,The Magic Crystal (2011)
adventure,animation,fantasy,"Boxtrolls, The (2014)"
adventure,animation,fantasy,Final Fantasy: The Spirits Within (2001)
adventure,animation,fantasy,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008)
adventure,animation,fantasy,"Adventures of Prince Achmed, The (Abenteuer des Prinzen Achmed, Die) (1926)"
adventure,animation,fantasy,DuckTales: The Movie - Treasure of the Lost Lamp (1990)
adventure,animation,fantasy,Down to the Cellar (Do pivnice) (1983)
adventure,animation,fantasy,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003)
adventure,animation,fantasy,Alice in Wonderland (1951)
adventure,animation,fantasy,Heavy Metal (1981)
adventure,animation,fantasy,"Emperor's New Groove, The (2000)"
adventure,animation,fantasy,Pete's Dragon (1977)
adventure,animation,fantasy,Dinosaur (2000)
adventure,animation,fantasy,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)"
adventure,animation,fantasy,Cinderella (1994)
adventure,animation,fantasy,Final Fantasy VII: Advent Children (2004)
adventure,animation,fantasy,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
adventure,animation,fantasy,Printed Rainbow (2006)
adventure,animation,fantasy,Toy Story Toons: Small Fry (2011)
adventure,animation,fantasy,Son of the White Mare (1981)
adventure,animation,fantasy,Bionicle 2: Legends of Metru Nui (2004)
adventure,animation,fantasy,Yellow Submarine (1968)
adventure,animation,fantasy,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989)
adventure,animation,fantasy,Space Jam (1996)
adventure,animation,fantasy,Toy Story Toons: Hawaiian Vacation (2011)
adventure,animation,fantasy,Aladdin (1992)
adventure,animation,fantasy,Fire and Ice (1983)
adventure,animation,fantasy,Song of the South (1946)
adventure,animation,fantasy,Patema Inverted (2013)
adventure,animation,fantasy,Help! I'm A Fish (2001)
adventure,animation,fantasy,Rise of the Guardians (2012)
adventure,animation,fantasy,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
adventure,animation,fantasy,Babar The Movie (1989)
adventure,animation,fantasy,The Little Fox (1981)
adventure,animation,fantasy,Gulliver's Travels (1977)
adventure,animation,fantasy,Brother Bear 2 (2006)
adventure,animation,fantasy,Legend of the Boneknapper Dragon (2010)
adventure,animation,fantasy,Oblivion Island: Haruka and the Magic Mirror (Hottarake no shima - Haruka to maho no kagami) (2009)
adventure,animation,fantasy,TMNT (Teenage Mutant Ninja Turtles) (2007)
adventure,animation,fantasy,Peter Pan (1953)
adventure,animation,fantasy,"Grand Day Out with Wallace and Gromit, A (1989)"
adventure,animation,fantasy,FernGully 2: The Magical Rescue (1998)
adventure,animation,fantasy,"Wonderful World of the Brothers Grimm, The (1962)"
adventure,animation,fantasy,Robots (2005)
adventure,animation,fantasy,"Chipmunk Adventure, The (1987)"
adventure,animation,fantasy,Green Lantern: First Flight (2009)
adventure,animation,fantasy,Shrek the Third (2007)
adventure,animation,fantasy,"Monsters, Inc. (2001)"
adventure,animation,fantasy,Gulliver's Travels (1939)
adventure,animation,fantasy,Rio (2011)
adventure,animation,fantasy,Shrek (2001)
adventure,animation,fantasy,Memories (Memorîzu) (1995)
adventure,animation,fantasy,"Black Cauldron, The (1985)"
adventure,animation,fantasy,"Ant Bully, The (2006)"
adventure,animation,fantasy,"Phantom Tollbooth, The (1970)"
adventure,animation,fantasy,One Piece Film Z (2012)
adventure,animation,fantasy,Escaflowne: The Movie (Escaflowne) (2000)
adventure,animation,fantasy,Ice Age 4: Continental Drift (2012)
adventure,animation,fantasy,Howl's Moving Castle (Hauru no ugoku shiro) (2004)
adventure,animation,fantasy,Ice Age: Dawn of the Dinosaurs (2009)
adventure,animation,fantasy,Trigun: Badlands Rumble (2010)
adventure,animation,fantasy,101 Dalmatians (One Hundred and One Dalmatians) (1961)
adventure,animation,fantasy,"Troll in Central Park, A (1994)"
adventure,animation,fantasy,Stuart Little 3: Call of the Wild (2005)
adventure,animation,fantasy,Mulan (1998)
adventure,animation,fantasy,An American Tail: The Mystery of the Night Monster (1999)
adventure,animation,fantasy,Up (2009)
adventure,animation,fantasy,Meet the Robinsons (2007)
adventure,animation,fantasy,Strange Magic (2015)
adventure,animation,fantasy,Once Upon a Forest (1993)
adventure,animation,fantasy,"Secret of NIMH, The (1982)"
adventure,animation,fantasy,Little Nemo: Adventures in Slumberland (1992)
adventure,animation,fantasy,The Land Before Time XIII: The Wisdom of Friends (2007)
adventure,animation,fantasy,Alice (Neco z Alenky) (1988)
adventure,animation,fantasy,Tinker Bell and the Lost Treasure (2009)
adventure,animation,fantasy,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)"
adventure,animation,fantasy,Quest for a Heart (Röllin sydän) (2007)
adventure,animation,fantasy,"Adventures of Tintin, The (2011)"
adventure,animation,fantasy,The Land Before Time IV: Journey Through the Mists (1996)
adventure,animation,fantasy,Kiki's Delivery Service (Majo no takkyûbin) (1989)
adventure,animation,fantasy,Quest for Camelot (1998)
adventure,animation,fantasy,Monsters University (2013)
adventure,animation,fantasy,Tales from Earthsea (Gedo Senki) (2006)
adventure,animation,fantasy,Valhalla (1986)
adventure,animation,fantasy,Frozen (2013)
adventure,animation,fantasy,Bionicle 3: Web of Shadows (2005)
adventure,animation,fantasy,How to Train Your Dragon 2 (2014)
adventure,animation,fantasy,Secret of the Wings (2012)
adventure,animation,fantasy,Pooh's Grand Adventure: The Search for Christopher Robin (1997)
adventure,animation,fantasy,Nocturna (2007)
adventure,animation,fantasy,Escape from Planet Earth (2013)
adventure,animation,fantasy,Enchanted (2007)
adventure,animation,fantasy,ParaNorman (2012)
adventure,animation,fantasy,Tekkonkinkreet (Tekkon kinkurîto) (2006)
adventure,animation,fantasy,"Return of the King, The (1980)"
adventure,animation,fantasy,"Lord of the Rings, The (1978)"
adventure,animation,fantasy,9 (2009)
adventure,animation,fantasy,Gnomeo & Juliet (2011)
adventure,animation,fantasy,Antz (1998)
adventure,animation,fantasy,Turbo (2013)
adventure,animation,fantasy,All Dogs Go to Heaven 2 (1996)
adventure,animation,fantasy,Land Before Time III: The Time of the Great Giving (1995)
adventure,animation,fantasy,Prince of the Sun: The Great Adventure of Horus (Taiyou no ouji Horusu no daibouken) (1968)
adventure,animation,fantasy,"Monster in Paris, A (Un monstre à Paris) (2011)"
adventure,animation,fantasy,Sword of the Stranger (Sutorejia: Mukô hadan) (2007)
adventure,animation,fantasy,Wreck-It Ralph (2012)
adventure,animation,fantasy,Rock-A-Doodle (1991)
adventure,animation,fantasy,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
adventure,animation,fantasy,Immortel (ad vitam) (Immortal) (2004)
adventure,animation,fantasy,Robin Hood (1973)
adventure,animation,fantasy,Justice League: The New Frontier (2008) 
adventure,animation,fantasy,Ice Age (2002)
adventure,animation,fantasy,Jack and the Cuckoo-Clock Heart (Jack et la mécanique du coeur) (2013)
adventure,animation,fantasy,The Land Before Time VII: The Stone of Cold Fire (2000)
adventure,animation,fantasy,The Land Before Time XI: Invasion of the Tinysauruses (2005)
adventure,animation,fantasy,Justice League: War (2014)
adventure,animation,fantasy,"Rescuers, The (1977)"
adventure,animation,fantasy,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"
adventure,animation,fantasy,"Cat Returns, The (Neko no ongaeshi) (2002)"
adventure,animation,fantasy,"Iron Giant, The (1999)"
adventure,animation,fantasy,Beowulf (2007)
adventure,animation,fantasy,One Piece Film: Strong World (2009)
adventure,animation,fantasy,"Rescuers Down Under, The (1990)"
adventure,animation,fantasy,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
adventure,animation,fantasy,Delgo (2008)
adventure,animation,fantasy,Alpha and Omega 2: A Howl-iday Adventure (Alpha & Omega 2) (2013)
adventure,animation,fantasy,Felix the Cat: The Movie (1988)
adventure,children,fantasy,"Double, Double, Toil and Trouble (1993)"
adventure,children,fantasy,"Last Mimzy, The (2007)"
adventure,children,fantasy,Asterix and the Vikings (Astérix et les Vikings) (2006)
adventure,children,fantasy,Small Soldiers (1998)
adventure,children,fantasy,Peter Pan (2003)
adventure,children,fantasy,City of Ember (2008)
adventure,children,fantasy,James and the Giant Peach (1996)
adventure,children,fantasy,Alpha and Omega (2010)
adventure,children,fantasy,"Adventures of Pinocchio, The (1996)"
adventure,children,fantasy,"Last Airbender, The (2010)"
adventure,children,fantasy,The Nutcracker Prince (1990)
adventure,children,fantasy,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
adventure,children,fantasy,Atlantis: The Lost Empire (2001)
adventure,children,fantasy,Sinbad: Legend of the Seven Seas (2003)
adventure,children,fantasy,Mio in the Land of Faraway (Mio min Mio) (1987)
adventure,children,fantasy,Pokémon: The First Movie (1998)
adventure,children,fantasy,"Pagemaster, The (1994)"
adventure,children,fantasy,Ronja Robbersdaughter (Ronja Rövardotter) (1984)
adventure,children,fantasy,Dragon Hunters (Chasseurs de dragons) (2008)
adventure,children,fantasy,Who Framed Roger Rabbit? (1988)
adventure,children,fantasy,Brave (2012)
adventure,children,fantasy,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
adventure,children,fantasy,"Brothers Lionheart, The (Bröderna Lejonhjärta) (1977)"
adventure,children,fantasy,Doctor Dolittle (1967)
adventure,children,fantasy,Zathura (2005)
adventure,children,fantasy,Herbie Rides Again (1974)
adventure,children,fantasy,Bedtime Stories (2008)
adventure,children,fantasy,Bionicle: Mask of Light (Bionicle: Mask of Light - The Movie) (2003)
adventure,children,fantasy,Warriors of Virtue (1997)
adventure,children,fantasy,The Nutcracker in 3D (2009)
adventure,children,fantasy,Atlantis: Milo's Return (2003) 
adventure,children,fantasy,Underdog (2007)
adventure,children,fantasy,Escape to Witch Mountain (1975)
adventure,children,fantasy,Mr. Peabody & Sherman (2014)
adventure,children,fantasy,Antboy II: Revenge of the Red Fury (Antboy: Den Røde Furies Hævn) (2014)
adventure,children,fantasy,Epic (2013)
adventure,children,fantasy,Toy Story (1995)
adventure,children,fantasy,HOUBA! On the Trail of the Marsupilami (Sur la piste du Marsupilami) (2012)
adventure,children,fantasy,Return to Never Land (2002)
adventure,children,fantasy,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999)
adventure,children,fantasy,"Tale of Despereaux, The (2008)"
adventure,children,fantasy,Maleficent (2014)
adventure,children,fantasy,Spy Kids 3-D: Game Over (2003)
adventure,children,fantasy,"Flight of Dragons, The (1982)"
adventure,children,fantasy,Agent Cody Banks (2003)
adventure,children,fantasy,Comet in Moominland (1992)
adventure,children,fantasy,G.I. Joe: The Movie (1987)
adventure,children,fantasy,Justin and the Knights of Valour (2013)
adventure,children,fantasy,Alice in Wonderland (1985)
adventure,children,fantasy,"Water Horse: Legend of the Deep, The (2007)"
adventure,children,fantasy,The Gruffalo's Child (2011)
adventure,children,fantasy,Toy Story 2 (1999)
adventure,children,fantasy,Everyone's Hero (2006)
adventure,children,fantasy,The Golden Voyage of Sinbad (1973)
adventure,children,fantasy,Kirikou and the Wild Beast (Kirikou et les bêtes sauvages) (2005)
adventure,children,fantasy,Ponyo (Gake no ue no Ponyo) (2008)
adventure,children,fantasy,The Magical Legend of the Leprechauns (1999)
adventure,children,fantasy,Journey to the Center of the Earth (1989)
adventure,children,fantasy,Ice Age 2: The Meltdown (2006)
adventure,children,fantasy,Where the Wild Things Are (2009)
adventure,children,fantasy,Hercules (1997)
adventure,children,fantasy,Meet the Robinsons (2007)
adventure,children,fantasy,Azur & Asmar (Azur et Asmar) (2006)
adventure,children,fantasy,Cirque du Freak: The Vampire's Assistant (2009)
adventure,children,fantasy,Kaena: The Prophecy (Kaena: La prophétie) (2003)
adventure,children,fantasy,Puss in Boots (Nagagutsu o haita neko) (1969)
adventure,children,fantasy,The Land Before Time IX: Journey to the Big Water (2002)
adventure,children,fantasy,"Adventures of Mark Twain, The (1986)"
adventure,children,fantasy,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)"
adventure,children,fantasy,Halloweentown II: Kalabar's Revenge (2001)
adventure,children,fantasy,"Land Before Time, The (1988)"
adventure,children,fantasy,"Batman/Superman Movie, The (1998)"
adventure,children,fantasy,Bedknobs and Broomsticks (1971)
adventure,children,fantasy,Brother Bear (2003)
adventure,children,fantasy,The Land Before Time VIII: The Big Freeze (2001)
adventure,children,fantasy,Tall Tale (1995)
adventure,children,fantasy,"Borrowers, The (2011)"
adventure,children,fantasy,MirrorMask (2005)
adventure,children,fantasy,Flight of the Navigator (1986)
adventure,children,fantasy,Journey to the Beginning of Time (1955)
adventure,children,fantasy,"Return of Jafar, The (1994)"
adventure,children,fantasy,"New Adventures of Pippi Longstocking, The (1988)"
adventure,children,fantasy,"Wild Thornberrys Movie, The (2002)"
adventure,children,fantasy,Alice in Wonderland (1933)
adventure,children,fantasy,"Sorcerer's Apprentice, The (2010)"
adventure,children,fantasy,The Search for Santa Paws (2010)
adventure,children,fantasy,Yu-Gi-Oh! (2004)
adventure,children,fantasy,"Adventures of Rocky and Bullwinkle, The (2000)"
