genre,movie
adventure,Allan Quatermain and the Lost City of Gold (1987)
adventure,"Iron Giant, The (1999)"
adventure,Cat's Eye (1985)
adventure,Airplane II: The Sequel (1982)
adventure,European Vacation (aka National Lampoon's European Vacation) (1985)
adventure,Problem Child 2 (1991)
adventure,Little Nemo: Adventures in Slumberland (1992)
adventure,Male and Female (1919)
adventure,Medicine Man (1992)
adventure,"Spiders Part 1: The Golden Lake, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)"
adventure,"13th Warrior, The (1999)"
adventure,Chill Factor (1999)
adventure,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)"
adventure,Only Angels Have Wings (1939)
adventure,Yellow Submarine (1968)
adventure,"Hard Day's Night, A (1964)"
adventure,Deliverance (1972)
adventure,Excalibur (1981)
adventure,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)
adventure,Armour of God (Long xiong hu di) (1987)
adventure,Three Kings (1999)
adventure,Plunkett & MaCleane (1999)
adventure,Napoleon and Samantha (1972)
adventure,Gulliver's Travels (1939)
adventure,Sanjuro (Tsubaki Sanjûrô) (1962)
adventure,Total Recall (1990)
adventure,Sullivan's Travels (1941)
adventure,Goldfinger (1964)
adventure,From Russia with Love (1963)
adventure,Dr. No (1962)
adventure,"Blue Lagoon, The (1980)"
adventure,"Straight Story, The (1999)"
adventure,Time Bandits (1981)
adventure,Fitzcarraldo (1982)
adventure,Who Framed Roger Rabbit? (1988)
adventure,For Your Eyes Only (1981)
adventure,Licence to Kill (1989)
adventure,Live and Let Die (1973)
adventure,Thunderball (1965)
adventure,Princess Mononoke (Mononoke-hime) (1997)
adventure,Yojimbo (1961)
adventure,Spaceballs (1987)
adventure,Robin Hood (1973)
adventure,"Quest for Fire (Guerre du feu, La) (1981)"
adventure,Little Big Man (1970)
adventure,Dogma (1999)
adventure,Pokémon: The First Movie (1998)
adventure,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)"
adventure,"World Is Not Enough, The (1999)"
adventure,Toy Story 2 (1999)
adventure,Tarzan the Fearless (1933)
adventure,"7th Voyage of Sinbad, The (1958)"
adventure,Brenda Starr (1989)
adventure,Easy Rider (1969)
adventure,Ulysses (Ulisse) (1954)
adventure,Galaxy Quest (1999)
adventure,Supernova (2000)
adventure,"Snows of Kilimanjaro, The (1952)"
adventure,Alive (1993)
adventure,Far and Away (1992)
adventure,"Beach, The (2000)"
adventure,Pitch Black (2000)
adventure,"Legend of Lobo, The (1962)"
adventure,"Charlie, the Lonesome Cougar (1967)"
adventure,Never Cry Wolf (1983)
adventure,Mission to Mars (2000)
adventure,Destination Moon (1950)
adventure,Let's Get Harry (1986)
adventure,Shanghai Surprise (1986)
adventure,"Muppet Movie, The (1979)"
adventure,We're Back! A Dinosaur's Story (1993)
adventure,Baby... Secret of the Lost Legend (1985)
adventure,Raise the Titanic (1980)
adventure,Captain Horatio Hornblower R.N. (1951)
adventure,"Bear, The (Ours, L') (1988)"
adventure,"Crimson Pirate, The (1952)"
adventure,Thelma & Louise (1991)
adventure,Teenage Mutant Ninja Turtles III (1993)
adventure,Red Dawn (1984)
adventure,Lord of the Flies (1963)
adventure,Solar Crisis (1990)
adventure,Dersu Uzala (1975)
adventure,Close Encounters of the Third Kind (1977)
adventure,Retroactive (1997)
adventure,Ladyhawke (1985)
adventure,Hook (1991)
adventure,"Son of the Sheik, The (1926)"
adventure,True Grit (1969)
adventure,Solaris (Solyaris) (1972)
adventure,"Outlaw Josey Wales, The (1976)"
adventure,Force 10 from Navarone (1978)
adventure,Gladiator (2000)
adventure,"Great Locomotive Chase, The (1956)"
adventure,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966)"
adventure,"Time Masters (Maîtres du temps, Les) (1982)"
adventure,Pee-wee's Big Adventure (1985)
adventure,"Slipper and the Rose, The (1976)"
adventure,Dinosaur (2000)
adventure,Mission: Impossible II (2000)
adventure,Shanghai Noon (2000)
adventure,"Gold Rush, The (1925)"
adventure,On Her Majesty's Secret Service (1969)
adventure,"Spy Who Loved Me, The (1977)"
adventure,Moonraker (1979)
adventure,"Man with the Golden Gun, The (1974)"
adventure,Running Free (1999)
adventure,"Guns of Navarone, The (1961)"
adventure,Benji (1974)
adventure,Benji the Hunted (1987)
adventure,For the Love of Benji (1977)
adventure,Light Years (Gandahar) (1988)
adventure,Starman (1984)
adventure,Mad Max (1979)
adventure,"Road Warrior, The (Mad Max 2) (1981)"
adventure,Mad Max Beyond Thunderdome (1985)
adventure,Big Trouble in Little China (1986)
adventure,Titan A.E. (2000)
adventure,"Me, Myself & Irene (2000)"
adventure,"Adventures of Rocky and Bullwinkle, The (2000)"
adventure,The Golden Voyage of Sinbad (1973)
adventure,Project Moon Base (1953)
adventure,Rocketship X-M (1950)
adventure,X-Men (2000)
adventure,Knightriders (1981)
adventure,Mackenna's Gold (1969)
adventure,Sinbad and the Eye of the Tiger (1977)
adventure,Space Cowboys (2000)
adventure,Bronco Billy (1980)
adventure,Godzilla 2000 (Gojira ni-sen mireniamu) (1999)
adventure,Supergirl (1984)
adventure,Highlander: Endgame (Highlander IV) (2000)
adventure,"Prince of Central Park, The (1999)"
adventure,Voyage to the Bottom of the Sea (1961)
adventure,Fantastic Voyage (1966)
adventure,"Creature from the Black Lagoon, The (1954)"
adventure,Digimon: The Movie (2000)
adventure,"Time Machine, The (1960)"
adventure,"Little Vampire, The (2000)"
adventure,Red Planet (2000)
adventure,Diamonds Are Forever (1971)
adventure,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000)
adventure,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"
adventure,Dungeons & Dragons (2000)
adventure,Vertical Limit (2000)
adventure,"Bounty, The (1984)"
adventure,"Living Daylights, The (1987)"
adventure,Transformers: The Movie (1986)
adventure,"Emperor's New Groove, The (2000)"
adventure,Cast Away (2000)
adventure,"O Brother, Where Art Thou? (2000)"
adventure,Breaker! Breaker! (1977)
adventure,Kids World (2000)
adventure,Big Shots (1987)
adventure,Empire of the Sun (1987)
adventure,Hot Pursuit (1987)
adventure,Innerspace (1987)
adventure,Jaws: The Revenge (1987)
adventure,Masters of the Universe (1987)
adventure,Million Dollar Mystery (1987)
adventure,"Monster Squad, The (1987)"
adventure,Left Behind: The Movie (2000)
adventure,Battle Beyond the Stars (1980)
adventure,Navy Seals (1990)
adventure,Spy Kids (2001)
adventure,Joe Dirt (2001)
adventure,"Mummy Returns, The (2001)"
adventure,Krull (1983)
adventure,"Lost World, The (1925)"
adventure,Candy (1968)
adventure,"Knight's Tale, A (2001)"
adventure,Shrek (2001)
adventure,Himalaya (Himalaya - l'enfance d'un chef) (1999)
adventure,"Horse Soldiers, The (1959)"
adventure,"Magnificent Seven, The (1960)"
adventure,Midnight Madness (1980)
adventure,Von Ryan's Express (1965)
adventure,Atlantis: The Lost Empire (2001)
adventure,Lara Croft: Tomb Raider (2001)
adventure,A.I. Artificial Intelligence (2001)
adventure,Cats & Dogs (2001)
adventure,Donovan's Reef (1963)
adventure,Moby Dick (1956)
adventure,Outland (1981)
adventure,T-Rex: Back to the Cretaceous (1998)
adventure,Final Fantasy: The Spirits Within (2001)
adventure,"Adventures of Baron Munchausen, The (1988)"
adventure,Big Top Pee-Wee (1988)
adventure,Critters (1986)
adventure,Critters 2: The Main Course (1988)
adventure,"Land Before Time, The (1988)"
adventure,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)
adventure,"Man from Snowy River, The (1982)"
adventure,Shoot to Kill (1988)
adventure,American Ninja (1985)
adventure,American Ninja 2: The Confrontation (1987)
adventure,American Ninja 3: Blood Hunt (1989)
adventure,Bill & Ted's Excellent Adventure (1989)
adventure,Breaking In (1989)
adventure,Erik the Viking (1989)
adventure,Little Monsters (1989)
adventure,Lock Up (1989)
adventure,Old Gringo (1989)
adventure,Penn & Teller Get Killed (1989)
adventure,Jurassic Park III (2001)
adventure,Planet of the Apes (2001)
adventure,"Return of the Musketeers, The (1989)"
adventure,"Wizard, The (1989)"
adventure,Weekend at Bernie's II (1993)
adventure,Black Robe (1991)
adventure,"Zorro, the Gay Blade (1981)"
adventure,Hatari! (1962)
adventure,Rat Race (2001)
adventure,Jay and Silent Bob Strike Back (2001)
adventure,Ghosts of Mars (2001)
adventure,"Musketeer, The (2001)"
adventure,"American Astronaut, The (2001)"
adventure,Megiddo: The Omega Code 2 (2001)
adventure,Father Goose (1964)
adventure,"It's a Mad, Mad, Mad, Mad World (1963)"
adventure,King Solomon's Mines (1937)
adventure,SpaceCamp (1986)
adventure,When Worlds Collide (1951)
adventure,Extreme Days (2001)
adventure,Joy Ride (2001)
adventure,"Big Red One, The (1980)"
adventure,"Monsters, Inc. (2001)"
adventure,Timerider: The Adventure of Lyle Swann (1982)
adventure,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)
adventure,Black Knight (2001)
adventure,Jabberwocky (1977)
adventure,"Beastmaster, The (1982)"
adventure,Halls of Montezuma (1950)
adventure,"Earthling, The (1980)"
adventure,Flash Gordon (1980)
adventure,"Angry Red Planet, The (1959)"
adventure,At the Earth's Core (1976)
adventure,Lord of the Flies (1990)
adventure,"People That Time Forgot, The (1977)"
adventure,"Stunt Man, The (1980)"
adventure,Texas Rangers (2001)
adventure,Ocean's Eleven (2001)
adventure,Baran (2001)
adventure,Bill & Ted's Bogus Journey (1991)
adventure,Sheena (1984)
adventure,Spacehunter: Adventures in the Forbidden Zone (1983)
adventure,White Water Summer (1987)
adventure,Jimmy Neutron: Boy Genius (2001)
adventure,"Lord of the Rings: The Fellowship of the Ring, The (2001)"
adventure,"Defiant Ones, The (1958)"
adventure,Sex and Zen (Rou pu Tuan zhi tou Qing bao Jian) (1992)
adventure,Topkapi (1964)
adventure,Motorama (1991)
adventure,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)"
adventure,"Flight of Dragons, The (1982)"
adventure,Dragonslayer (1981)
adventure,Conan the Destroyer (1984)
adventure,Fire and Ice (1983)
adventure,Galaxina (1980)
adventure,Snow Dogs (2002)
adventure,The Count of Monte Cristo (2002)
adventure,Escaflowne: The Movie (Escaflowne) (2000)
adventure,"Adventures of Huck Finn, The (1993)"
adventure,Return to Never Land (2002)
adventure,Cast a Giant Shadow (1966)
adventure,"Lone Ranger, The (1956)"
adventure,"Lone Ranger and the Lost City of Gold, The (1958)"
adventure,"Arena, The (a.k.a. Naked Warriors) (1974)"
adventure,"Troll in Central Park, A (1994)"
adventure,"Time Machine, The (2002)"
adventure,"Island, The (1980)"
adventure,Eaten Alive (Mangiati Vivi) (1980)
adventure,"Mountain Men, The (1980)"
adventure,Ffolkes (1979)
adventure,Ice Age (2002)
adventure,Barabbas (1961)
adventure,Shogun Assassin (1980)
adventure,Smokey and the Bandit (1977)
adventure,"Light at the Edge of the World, The (1971)"
adventure,First Men in the Moon (1964)
adventure,3:10 to Yuma (1957)
adventure,Bite the Bullet (1975)
adventure,Breakout (1975)
adventure,"Scorpion King, The (2002)"
adventure,Jason X (2002)
adventure,"Aviator, The (1985)"
adventure,Cuba (1979)
adventure,Spider-Man (2002)
adventure,Iron Will (1994)
adventure,Mountains of the Moon (1990)
adventure,White Fang (1991)
adventure,White Fang 2: Myth of the White Wolf (1994)
adventure,Star Wars: Episode II - Attack of the Clones (2002)
adventure,"Pride and the Passion, The (1957)"
adventure,Spirit: Stallion of the Cimarron (2002)
adventure,River of No Return (1954)
adventure,Silent Running (1972)
adventure,Scooby-Doo (2002)
adventure,Silver Bullet (Stephen King's Silver Bullet) (1985)
adventure,Lilo & Stitch (2002)
adventure,Rabbit-Proof Fence (2002)
adventure,Hey Arnold! The Movie (2002)
adventure,"Crocodile Hunter: Collision Course, The (2002)"
adventure,Reign of Fire (2002)
adventure,K-19: The Widowmaker (2002)
adventure,Fathom (1967)
adventure,In Like Flint (1967)
adventure,Our Man Flint (1965)
adventure,Robin and Marian (1976)
adventure,Spy Kids 2: The Island of Lost Dreams (2002)
adventure,"Adventures of Pluto Nash, The (2002)"
adventure,Blue Crush (2002)
adventure,Clash of the Titans (1981)
adventure,Camilla (1994)
adventure,Captain Ron (1992)
adventure,Spaced Invaders (1990)
adventure,Suburban Commando (1991)
adventure,"Four Feathers, The (2002)"
adventure,Spirited Away (Sen to Chihiro no kamikakushi) (2001)
adventure,Jonah: A VeggieTales Movie (2002)
adventure,Godzilla vs. Mothra (Mosura tai Gojira) (1964)
adventure,"On Guard (Bossu, Le) (1997)"
adventure,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002)
adventure,Hansel & Gretel (2002)
adventure,The Pumaman (1980)
adventure,"When Time Ran Out... (Day the World Ended, The) (1980)"
adventure,Make Them Die Slowly (Cannibal Ferox) (1981)
adventure,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)"
adventure,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La) (1981)"
adventure,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)"
adventure,Death Hunt (1981)
adventure,Goodbye Pork Pie (1981)
adventure,Horror Planet (a.k.a. Inseminoid) (1981)
adventure,Casino Royale (1967)
adventure,I Spy (2002)
adventure,Harry Potter and the Chamber of Secrets (2002)
adventure,Mysterious Island (1961)
adventure,My Father's Glory (La gloire de mon père) (1990)
adventure,Return to the Blue Lagoon (1991)
adventure,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit) (1981)"
adventure,"Tarzan, the Ape Man (1981)"
adventure,Die Another Day (2002)
adventure,Extreme Ops (2002)
adventure,Solaris (2002)
adventure,Treasure Planet (2002)
adventure,"Island at the Top of the World, The (1974)"
adventure,"Sword and the Sorcerer, The (1982)"
adventure,Zulu (1964)
adventure,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L') (1982)"
adventure,"Man Who Saves the World, The (Dünyayi Kurtaran Adam) (1982)"
adventure,Star Trek: Nemesis (2002)
adventure,"Lord of the Rings: The Two Towers, The (2002)"
adventure,"Wild Thornberrys Movie, The (2002)"
adventure,Legend of the Lost (1957)
adventure,"Thief of Bagdad, The (1940)"
adventure,Heavy Metal 2000 (2000)
adventure,City of God (Cidade de Deus) (2002)
adventure,"Easy Come, Easy Go (1967)"
adventure,Forced Vengeance (1982)
adventure,Mother Lode (1982)
adventure,Paradise (1982)
adventure,"Pirate Movie, The (1982)"
adventure,Sword of the Valiant (1984)
adventure,Shanghai Knights (2003)
adventure,"Jungle Book 2, The (2003)"
adventure,Gerry (2002)
adventure,10 to Midnight (1983)
adventure,"Black Stallion Returns, The (1983)"
adventure,"Black Stallion, The (1979)"
adventure,Into the West (1992)
adventure,Born Free (1966)
adventure,Journey to the Center of the Earth (1959)
adventure,Wake of the Red Witch (1948)
adventure,Bulletproof Monk (2003)
adventure,Holes (2003)
adventure,"Other Side of Heaven, The (2001)"
adventure,"Wiz, The (1978)"
adventure,Cartouche (1962)
adventure,X2: X-Men United (2003)
adventure,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
adventure,"Matrix Reloaded, The (2003)"
adventure,Finding Nemo (2003)
adventure,"Man Called Horse, A (1970)"
adventure,Le Mans (1971)
adventure,Rio Lobo (1970)
adventure,Treasure Island (1950)
adventure,"Electric Horseman, The (1979)"
adventure,"Big Trail, The (1930)"
adventure,"Comancheros, The (1961)"
adventure,"Flight of the Phoenix, The (1965)"
adventure,"Blue Max, The (1966)"
adventure,Rugrats Go Wild! (2003)
adventure,No Turning Back (2001)
adventure,Charlie's Angels: Full Throttle (2003)
adventure,"Long Ships, The (1963)"
adventure,Knights of the Round Table (1953)
adventure,Scaramouche (1952)
adventure,Hulk (2003)
adventure,Sinbad: Legend of the Seven Seas (2003)
adventure,Terminator 3: Rise of the Machines (2003)
adventure,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
adventure,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
adventure,Born to Be Wild (1995)
adventure,Lara Croft Tomb Raider: The Cradle of Life (2003)
adventure,Spy Kids 3-D: Game Over (2003)
adventure,"What's Up, Tiger Lily? (1966)"
adventure,Agent Cody Banks (2003)
adventure,Camp Nowhere (1994)
adventure,"Inn of the Sixth Happiness, The (1958)"
adventure,THX 1138 (1971)
adventure,Atragon (Kaitei Gunkan) (1963)
adventure,Commando (1985)
adventure,Once Upon a Time in Mexico (2003)
adventure,Once Upon a Time in China (Wong Fei Hung) (1991)
adventure,Sgt. Pepper's Lonely Hearts Club Band (1978)
adventure,Bingo (1991)
adventure,Jungle Book (1942)
adventure,"Adventures of Huckleberry Finn, The (1960)"
adventure,"Prince and the Pauper, The (1937)"
adventure,In This World (2002)
adventure,"Rundown, The (2003)"
adventure,Leningrad Cowboys Go America (1989)
adventure,Where Eagles Dare (1968)
adventure,"White Hunter, Black Heart (1990)"
adventure,Ninja Scroll (Jûbei ninpûchô) (1995)
adventure,Returner (Ritaanaa) (2002)
adventure,Brother Bear (2003)
adventure,Interstate 60 (2002)
adventure,"Matrix Revolutions, The (2003)"
adventure,Master and Commander: The Far Side of the World (2003)
adventure,"Missing, The (2003)"
adventure,Timeline (2003)
adventure,Ben-Hur: A Tale of the Christ (1925)
adventure,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)"
adventure,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)"
adventure,Hercules in New York (1970)
adventure,Hudson Hawk (1991)
adventure,Pure Luck (1991)
adventure,Nothing to Lose (1997)
adventure,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
adventure,Red River (1948)
adventure,"Court Jester, The (1956)"
adventure,"Passage to India, A (1984)"
adventure,Hero (Ying xiong) (2002)
adventure,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
adventure,Cabeza de Vaca (1991)
adventure,Metalstorm: The Destruction of Jared-Syn (1983)
adventure,"Last Samurai, The (2003)"
adventure,"Lord of the Rings: The Return of the King, The (2003)"
adventure,Peter Pan (2003)
adventure,"Young Black Stallion, The (2003)"
adventure,"Wind and the Lion, The (1975)"
adventure,To Have and Have Not (1944)
adventure,Marooned (1969)
adventure,Chitty Chitty Bang Bang (1968)
adventure,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
adventure,"Three Stooges in Orbit, The (1962)"
